URL,Version,Status,OIDs,Name,Title,Description,Used
http://terminology.hl7.org/CodeSystem/contactentity-type,2.0.0,active,"2.16.840.1.113883.4.642.1.1129",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","ValueSet/contactentity-type"
http://terminology.hl7.org/CodeSystem/contractsignertypecodes,1.0.1,active,"2.16.840.1.113883.4.642.1.1201",ContractSignerTypeCodes,Contract Signer Type Codes,"This value set includes sample Contract Signer Type codes.","ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/extra-security-role-type,1.0.1,active,,SecurityRoleType,Security Role Type,"This CodeSystem contains Additional FHIR-defined Security Role types not defined elsewhere","ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/medicationdispense-performer-function,1.0.1,active,"2.16.840.1.113883.4.642.1.1319",MedicationDispensePerformerFunctionCodes,MedicationDispense Performer Function Codes,"MedicationDispense Performer Function Codes","ValueSet/medicationdispense-performer-function"
http://terminology.hl7.org/CodeSystem/medicationdispense-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.1313",MedicationDispense Status Codes,Medication dispense  status  codes,"MedicationDispense Status Codes","ValueSet/ti-medication-dispense-status-vs"
http://terminology.hl7.org/CodeSystem/organization-type,2.0.1,active,"2.16.840.1.113883.4.642.1.1128",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","ValueSet/organization-type"
http://terminology.hl7.org/CodeSystem/practitioner-role,1.0.1,active,"2.16.840.1.113883.4.642.1.1132",PractitionerRole,Practitioner role,"This example value set defines a set of codes that can be used to indicate the role of a Practitioner.","ValueSet/practitioner-role"
http://terminology.hl7.org/CodeSystem/v2-0203,5.0.0,active,"2.16.840.1.113883.18.108",IdentifierType,identifierType,"HL7-defined code system of concepts specifying type of identifier. Used in HL7 Version 2.x messaging data types CX, PLN, PPN, XCN and XON.","ValueSet/identifier-type,ValueSet/identifier-type-de-basis"
http://terminology.hl7.org/CodeSystem/v3-ActCode,10.0.0,active,"2.16.840.1.113883.5.4",ActCode,ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.    *Constraints:* The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems. The coding system will depend on the class of Act, such as LOINC for observations, etc.    Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure.    Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/v3-ActPharmacySupplyType,ValueSet/GEM-ERPEU-VS-Consent-PolicyRule"
http://terminology.hl7.org/CodeSystem/v3-ActReason,4.0.0,active,"2.16.840.1.113883.5.8",ActReason,ActReason,"A set of codes specifying the motivation, cause, or rationale of an Act, when such rationale is not reasonably represented as an ActRelationship of type ""has reason"" linking to another Act.    *Examples:* Example reasons that might qualify for being coded in this field might be: ""routine requirement"", ""infectious disease reporting requirement"", ""on patient request"", ""required by law"".","ValueSet/v3-PurposeOfUse,ValueSet/v3-SubstanceAdminSubstitutionReason"
http://terminology.hl7.org/CodeSystem/v3-ParticipationFunction,4.0.0,active,"2.16.840.1.113883.5.88",ParticipationFunction,ParticipationFunction,"This code is used to specify the exact function an actor had in a service in all necessary detail. This domain may include local extensions (CWE).","ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/v3-ParticipationType,6.0.0,active,"2.16.840.1.113883.5.90",ParticipationType,ParticipationType,"A code specifying the meaning and purpose of every Participation instance. Each of its values implies specific constraints on the Roles undertaking the participation.","ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/v3-RoleClass,5.0.0,active,"2.16.840.1.113883.5.110",RoleClass,RoleClass,"Codes for the Role class hierarchy. The values in this hierarchy, represent a Role which is an association or relationship between two entities - the entity that plays the role and the entity that scopes the role. Roles names are derived from the name of the playing entity in that role.    The role hierarchy stems from three core concepts, or abstract domains:     *  **RoleClassOntological** is an abstract domain that collects roles in which the playing entity is defined or specified by the scoping entity.   *  **RoleClassPartitive** collects roles in which the playing entity is in some sense a ""part"" of the scoping entity.   *  **RoleClassAssociative** collects all of the remaining forms of association between the playing entity and the scoping entity. This set of roles is further partitioned between:             *  **RoleClassPassive** which are roles in which the playing entity is used, known, treated, handled, built, or destroyed, etc. under the auspices of the scoping entity. The playing entity is passive in these roles in that the role exists without an agreement from the playing entity.       *  **RoleClassMutualRelationship** which are relationships based on mutual behavior of the two entities. The basis of these relationship may be formal agreements or they may be *de facto* behavior. Thus, this sub-domain is further divided into:                     *  **RoleClassRelationshipFormal** in which the relationship is formally defined, frequently by a contract or agreement.           *  **Personal relationship** which inks two people in a personal relationship.    The hierarchy discussed above is represented In the current vocabulary tables as a set of abstract domains, with the exception of the ""Personal relationship"" which is a leaf concept.    *OpenIssue:* Description copied from Concept Domain of same name. Must be verified.","ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,4.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution,4.0.0,active,"2.16.840.1.113883.5.1070",SubstanceAdminSubstitution,Substance Admin Substitution,"Identifies what sort of change is permitted or has occurred between the therapy that was ordered and the therapy that was/will be provided.","ValueSet/v3-ActSubstanceAdminSubstitutionCode"
http://terminology.hl7.org/fhir/CodeSystem/medicationdispense-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.4.1317",MedicationDispense Status Reason Codes,Medication dispense  status  reason  codes,"MedicationDispense Status Codes","ValueSet/medicationdispense-status-reason"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/ucum-units"
https://gematik.de/fhir/directory/CodeSystem/OrganizationProfessionOID,1.0.7,active,,TIOrganizationProfessionTypeOidCS,ProfessionOID of Institutions,"The codes for Organizations based on Profession OIDs defined in [gemSpec_OID]","ValueSet/ti-organization-profession-type-oid-vs"
https://gematik.de/fhir/directory/CodeSystem/OrganizationProviderType,1.0.7,active,,TIOrganizationProviderTypeCS,TI Organization Provider Types,"CodeSystem of TI Service Provider types","ValueSet/ti-organization-type-vs"
https://gematik.de/fhir/directory/CodeSystem/PractitionerProfessionOID,1.0.7,active,,TIPractitionerProfessionOidCS,TI Practitioner Profession OIDs,"The codes for practitioners based on Profession OIDs defined in [gemSpec_OID]","ValueSet/ti-practitioner-qualification-vs"
https://gematik.de/fhir/epa-medication/CodeSystem/epa-drug-category-cs,1.0.7,active,,EPADrugCategoryCS,EPA Code System für Arzneimittelkategorien,"EPA Code System für Arzneimittelkategorien","ValueSet/ti-drug-category-vs"
https://gematik.de/fhir/erp-eu/CodeSystem/GEM_ERPEU_CS_ConsentType,1.0.0-draft,active,,GEM_ERPEU_CS_ConsentType,CodeSystem of types for a consent,"Type of patient consent.","ValueSet/GEM-ERPEU-VS-ConsentType"
https://gematik.de/fhir/erp-eu/CodeSystem/GEM_ERPEU_CS_RequestType,1.0.0-draft,active,,GEM_ERPEU_CS_RequestType,CodeSystem of NCPeH Request Types,"Type of Request from NCPeH","ValueSet/GEM-ERPEU-VS-RequestType"
https://gematik.de/fhir/terminology/CodeSystem/ti-medication-dispense-category-cs,1.0.7,active,,TIMedicationDispenseCategoryCS,TI Medication Dispense Category CodeSystem,"Definiert den Kontext einer Abgabe: mit oder ohne ärztliche Verschreibung.","ValueSet/ti-medication-dispense-category-vs"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
urn:iso:std:iso:3166,1.0.1,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/iso3166-1-2"
urn:oid:1.2.276.0.76.5.493,1.0.7,retired,"1.2.276.0.76.5.493",AerztlicheBerufsvarianten,AerztlicheBerufsvarianten,"AerztlicheBerufsvarianten","ValueSet/ti-practitioner-qualification-vs"
urn:oid:2.16.840.1.113883.2.9.6.2.7,ISCO-08,active,"2.16.840.1.113883.2.9.6.2.7",ISCO,International Standard Classification of Occupations (ISCO),"ISCO is a tool for organizing jobs into a clearly defined set of groups according to the tasks and duties undertaken in the job. Its main aims are to provide:     &#10;* a basis for the international reporting, comparison and exchange of statistical and administrative data about occupations;     &#10;* a model for the development of national and regional classifications of occupations; and     &#10;* a system that can be used directly in countries that have not developed their own national classifications.","ValueSet/epa-structural-role-of-healthcare-professional-vs"
