URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.4.116",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","ValueSet/request-priority"
http://hl7.org/fhir/resource-types,4.0.1,active,,ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","ValueSet/audit-entity-type,ValueSet/resource-types"
http://hl7.org/fhir/restful-interaction,4.0.1,active,,FHIR Restful Interactions,,"The set of interactions defined by the RESTful part of the FHIR specification.","ValueSet/audit-event-sub-type"
http://hl7.org/fhir/search-entry-mode,4.0.1,active,"2.16.840.1.113883.4.642.4.623",SearchEntryMode,SearchEntryMode,"Why an entry is in the result set - whether it's included as a match or because of an _include requirement, or to convey information or warning information about the search process.","ValueSet/search-entry-mode"
http://hl7.org/fhir/task-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.1241",TaskIntent,TaskIntent,"Distinguishes whether the task is a proposal, plan or full order.","ValueSet/task-intent"
http://hl7.org/fhir/task-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.791",TaskStatus,TaskStatus,"The current status of the task.","ValueSet/task-status"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/performer-role,ValueSet/clinical-findings,ValueSet/route-codes,ValueSet/additional-instruction-codes,ValueSet/administration-method-codes,ValueSet/medication-as-needed-reason,ValueSet/approach-site-codes"
http://terminology.hl7.org/CodeSystem/audit-entity-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.1134",AuditEventEntityType,Audit event entity type,"Code for the entity type involved in the audit event.","ValueSet/audit-entity-type"
http://terminology.hl7.org/CodeSystem/audit-event-type,4.0.1,active,"2.16.840.1.113883.4.642.4.1136",AuditEventID,Audit Event ID,"Event Types for Audit Events - defined by DICOM with some FHIR specific additions.","ValueSet/audit-event-type"
http://terminology.hl7.org/CodeSystem/common-tags,4.0.1,draft,"2.16.840.1.113883.4.642.4.1067",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","ValueSet/common-tags"
http://terminology.hl7.org/CodeSystem/communication-category,4.0.1,draft,"2.16.840.1.113883.4.642.4.1076",CommunicationCategory,CommunicationCategory,"Codes for general categories of communications such as alerts, instructions, etc.","ValueSet/communication-category"
http://terminology.hl7.org/CodeSystem/communication-not-done-reason,4.0.1,draft,"2.16.840.1.113883.4.642.4.1077",CommunicationNotDoneReason,CommunicationNotDoneReason,"Codes for the reason why a communication did not happen.","ValueSet/communication-not-done-reason"
http://terminology.hl7.org/CodeSystem/communication-topic,4.0.1,draft,"2.16.840.1.113883.4.642.4.1078",CommunicationTopic,CommunicationTopic,"Codes describing the purpose or content of the communication.","ValueSet/communication-topic"
http://terminology.hl7.org/CodeSystem/contractsignertypecodes,4.0.1,draft,"2.16.840.1.113883.4.642.4.1201",ContractSignerTypeCodes,Contract Signer Type Codes,"This value set includes sample Contract Signer Type codes.","ValueSet/participation-role-type,ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/data-absent-reason"
http://terminology.hl7.org/CodeSystem/dicom-audit-lifecycle,20100826,active,,DICOM Audit Message Record Lifecycle Events,,"Attached is vocabulary for the record lifecycle events, as per DICOM Audit Message, ","ValueSet/object-lifecycle-events"
http://terminology.hl7.org/CodeSystem/dose-rate-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.1069",DoseAndRateType,DoseAndRateType,"The kind of dose or rate specified.","ValueSet/dose-rate-type"
http://terminology.hl7.org/CodeSystem/extra-security-role-type,4.0.1,draft,,SecurityRoleType,,"This CodeSystem contains Additional FHIR-defined Security Role types not defined elsewhere","ValueSet/participation-role-type,ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/iso-21089-lifecycle,null,active,,ISO 21089-2017 Health Record Lifecycle Events,,"Attached is vocabulary for the 27 record lifecycle events, as per ISO TS 21089-2017, Health Informatics - Trusted End-to-End Information Flows, Section 3, Terms and Definitions (2017, at ISO Central Secretariat, passed ballot and ready for publication).  This will also be included in the FHIR EHR Record Lifecycle Event Implementation Guide, balloted and (to be) published with FHIR STU-3.","ValueSet/audit-event-type,ValueSet/object-lifecycle-events"
http://terminology.hl7.org/CodeSystem/medicationdispense-performer-function,4.0.1,draft,"2.16.840.1.113883.4.642.4.1319",MedicationDispense Performer Function Codes,Medication dispense  performer  function  codes,"MedicationDispense Performer Function Codes","ValueSet/medicationdispense-performer-function"
http://terminology.hl7.org/CodeSystem/medicationdispense-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.1313",MedicationDispense Status Codes,Medication dispense  status  codes,"MedicationDispense Status Codes","ValueSet/ti-medication-dispense-status-vs"
http://terminology.hl7.org/CodeSystem/object-role,4.0.1,draft,"2.16.840.1.113883.4.642.4.1135",AuditEventEntityRole,AuditEventEntityRole,"Code representing the role the entity played in the audit event.","ValueSet/object-role"
http://terminology.hl7.org/CodeSystem/security-source-type,4.0.1,active,"2.16.840.1.113883.4.642.4.1137",AuditEventSourceType,Audit Event Source Type,"The type of process where the audit event originated from.","ValueSet/audit-source-type"
http://terminology.hl7.org/CodeSystem/v2-0203,2.9,active,"2.16.840.1.113883.18.108",v2.0203,v2 Identifier Type,"FHIR Value set/code system definition for HL7 v2 table 0203 ( Identifier Type)","ValueSet/identifier-type"
http://terminology.hl7.org/CodeSystem/v3-ActCode,2018-08-12,active,"2.16.840.1.113883.5.4",v3.ActCode,v3 Code System ActCode," A code specifying the particular kind of Act that the Act-instance represents within its class.  Constraints:  The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems.  The coding system will depend on the class of Act, such as LOINC for observations, etc. Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure. Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","ValueSet/v3-ActPharmacySupplyType"
http://terminology.hl7.org/CodeSystem/v3-ActReason,2018-08-12,active,"2.16.840.1.113883.5.8",v3.ActReason,v3 Code System ActReason," A set of codes specifying the motivation, cause, or rationale of an Act, when such rationale is not reasonably represented as an ActRelationship of type ""has reason"" linking to another Act.  Examples:  Example reasons that might qualify for being coded in this field might be: ""routine requirement"", ""infectious disease reporting requirement"", ""on patient request"", ""required by law"".","ValueSet/v3-PurposeOfUse,ValueSet/v3-SubstanceAdminSubstitutionReason"
http://terminology.hl7.org/CodeSystem/v3-ParticipationFunction,2018-08-12,active,"2.16.840.1.113883.5.88",v3.ParticipationFunction,v3 Code System ParticipationFunction," This code is used to specify the exact function an actor had in a service in all necessary detail. This domain may include local extensions (CWE).","ValueSet/participation-role-type,ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/v3-ParticipationMode,2018-08-12,active,"2.16.840.1.113883.5.1064",v3.ParticipationMode,v3 Code System ParticipationMode," A set of codes specifying the modality by which the Entity playing the Role is participating in the Act.  Examples:  Physically present, over the telephone, written communication.  Rationale:  Particularly for author (originator) participants this is used to specify whether the information represented by the act was initially provided verbally, (hand-)written, or electronically.  Open Issue:  There needs to be a reexamination of the hierarchies as there seems to be some muddling between ELECTRONIC and other concepts that involve electronic communication that are in other hierarchies.","ValueSet/v3-ParticipationMode"
http://terminology.hl7.org/CodeSystem/v3-ParticipationType,2018-08-12,active,"2.16.840.1.113883.5.90",v3.ParticipationType,v3 Code System ParticipationType,"**** MISSING DEFINITIONS ****","ValueSet/participation-role-type,ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/v3-RoleClass,2018-08-12,active,"2.16.840.1.113883.5.110",v3.RoleClass,v3 Code System RoleClass," Codes for the Role class hierarchy.  The values in this hierarchy, represent a Role which is an association or relationship between two entities - the entity that plays the role and the entity that scopes the role.  Roles names are derived from the name of the playing entity in that role. The role hierarchy stems from three core concepts, or abstract domains:    RoleClassOntological  is an abstract domain that collects roles in which the playing entity is defined or specified by the scoping entity.   RoleClassPartitive  collects roles in which the playing entity is in some sense a ""part"" of the scoping entity.   RoleClassAssociative  collects all of the remaining forms of association between the playing entity and the scoping entity. This set of roles is further partitioned between:    RoleClassPassive  which are roles in which the playing entity is used, known, treated, handled, built, or destroyed, etc. under the auspices of the scoping entity. The playing entity is passive in these roles in that the role exists without an agreement from the playing entity.   RoleClassMutualRelationship  which are relationships based on mutual behavior of the two entities. The basis of these relationship may be formal agreements or they may bede facto  behavior.  Thus, this sub-domain is further divided into:    RoleClassRelationshipFormal  in which the relationship is formally defined, frequently by a contract or agreement.   Personal relationship  which inks two people in a personal relationship. The hierarchy discussed above is represented In the current vocabulary tables as a set of abstract domains, with the exception of the  ""Personal relationship"" which is a leaf concept.  OpenIssue:  Description copied from Concept Domain of same name.  Must be verified.","ValueSet/participation-role-type,ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,2018-08-12,active,"2.16.840.1.113883.5.111",v3.RoleCode,v3 Code System RoleCode," A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/participation-role-type,ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution,2018-08-12,active,"2.16.840.1.113883.5.1070",v3.substanceAdminSubstitution,v3 Code System substanceAdminSubstitution," Identifies what sort of change is permitted or has occurred between the therapy that was ordered and the therapy that was/will be provided.","ValueSet/v3-ActSubstanceAdminSubstitutionCode"
http://terminology.hl7.org/fhir/CodeSystem/medicationdispense-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.4.1317",MedicationDispense Status Reason Codes,Medication dispense  status  reason  codes,"MedicationDispense Status Codes","ValueSet/medicationdispense-status-reason"
https://gematik.de/fhir/directory/CodeSystem/OrganizationProfessionOID,1.0.7,active,,TIOrganizationProfessionTypeOidCS,ProfessionOID of Institutions,"The codes for Organizations based on Profession OIDs defined in [gemSpec_OID]","ValueSet/tiflow-diga-task-organizations-vs"
https://gematik.de/fhir/erp/CodeSystem/GEM_ERP_CS_DocumentType,2.0.0-ballot.2,active,,GEM_ERP_CS_DocumentType,CodeSystem der Dokumententypen,"Dokumententyp abhängig vom Empfänger des Bundles.","ValueSet/GEM-ERP-VS-DocumentType"
https://gematik.de/fhir/erp/CodeSystem/GEM_ERP_CS_FlowType,2.0.0-ballot.2,active,,TIFlowTypesCS,CodeSystem der Flowtypes in TIFlow Anwendungen,"Zeigt die verschiedenen Typen der TI Workflows entsprechend der Verordnungsformulare.  WICHTIG: Der Codebereich 9xx ist reserviert für Abrechnungsprozesse in Apotheken wie z.B. Pharmazeutische Dienstleistungen!","ValueSet/ti-flowtypes-vs"
https://gematik.de/fhir/terminology/CodeSystem/ti-medication-dispense-category-cs,1.0.7,active,,TIMedicationDispenseCategoryCS,TI Medication Dispense Category CodeSystem,"Definiert den Kontext einer Abgabe: mit oder ohne ärztliche Verschreibung.","ValueSet/ti-medication-dispense-category-vs"
urn:ietf:bcp:47,2.0.1,active,,Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages,ValueSet/all-languages"
